Date,Store ID,Category,Units Sold,Sales Amount,Total Cost,Gross Margin,Variance Last Year %
2024-05-15,S019,Shoes,13,1180.64,742.28,438.36,0.1412
2024-05-15,S020,Womens,5,662.8,442.44,220.36,0.0816
2024-05-16,S001,Shoes,12,865.32,572.47,292.85,0.1181
2024-05-16,S002,Kids,7,660.07,371.22,288.85,0.1536
2024-05-16,S003,Kids,10,1058.77,740.4,318.37,0.1621
2024-05-16,S004,Home,8,523.34,365.44,157.9,0.2479
2024-05-16,S005,Electronics,19,696.39,437.93,258.46,0.1309
2024-05-16,S006,Shoes,23,3266.38,1628.23,1638.15,-0.0853
2024-05-16,S007,Mens,13,1194.83,603.87,590.96,0.1526
2024-05-16,S008,Home,16,1169.2,697.61,471.59,0.2138
2024-05-16,S009,Electronics,13,704.8,377.02,327.78,0.2244
2024-05-16,S010,Shoes,7,293.07,189.54,103.53,0.0347
2024-05-16,S011,Mens,14,1795.88,1140.25,655.63,0.1983
2024-05-16,S012,Electronics,1,128.89,66.41,62.48,-0.1109
2024-05-16,S013,Mens,17,2290.06,1414.49,875.57,0.2428
2024-05-16,S014,Kids,20,382.53,264.89,117.64,0.2199
2024-05-16,S015,Electronics,20,1821.37,874.26,947.11,0.0628
2024-05-16,S016,Home,11,1341.44,857.89,483.55,0.2142
2024-05-16,S017,Womens,2,248.46,170.1,78.36,0.1657
2024-05-16,S018,Kids,4,484.23,305.86,178.37,0.1306
2024-05-16,S019,Mens,20,1526.91,868.11,658.8,0.0371
2024-05-16,S020,Home,23,3253.68,2117.43,1136.25,0.0207
2024-05-17,S001,Womens,2,261.2,149.58,111.62,-0.0633
2024-05-17,S002,Electronics,4,60.09,37.83,22.26,-0.1056
2024-05-17,S003,Womens,20,1104.27,651.62,452.65,0.0092
2024-05-17,S004,Electronics,24,540.27,259.86,280.41,0.0497
2024-05-17,S005,Womens,21,1153.63,538.46,615.17,0.2083
2024-05-17,S006,Home,7,219.93,102.54,117.39,0.2399
2024-05-17,S007,Electronics,12,831.25,573.0,258.25,0.2482
2024-05-17,S008,Home,22,1005.72,478.19,527.53,0.0159
2024-05-17,S009,Electronics,21,2361.49,1584.5,776.99,0.0963
2024-05-17,S010,Mens,12,365.97,169.08,196.89,0.0768
2024-05-17,S011,Mens,6,277.06,131.5,145.56,0.2418
2024-05-17,S012,Shoes,13,1723.42,777.32,946.1,-0.1416
2024-05-17,S013,Mens,3,346.07,226.29,119.78,0.1244
2024-05-17,S014,Electronics,16,1906.8,1104.95,801.85,0.1318
2024-05-17,S015,Mens,14,1941.03,1008.23,932.8,-0.0748
2024-05-17,S016,Electronics,21,2445.14,1326.52,1118.62,-0.0806
2024-05-17,S017,Kids,13,769.43,372.43,397.0,-0.0875
2024-05-17,S018,Electronics,11,238.2,148.54,89.66,0.1829
2024-05-17,S019,Home,22,2345.04,1614.57,730.47,0.0544
2024-05-17,S020,Mens,12,1747.86,1156.72,591.14,-0.0261
2024-05-18,S001,Home,21,1599.3,1070.63,528.67,-0.11
2024-05-18,S002,Womens,21,2446.35,1158.95,1287.4,-0.0217
2024-05-18,S003,Womens,4,514.43,286.93,227.5,0.0105
2024-05-18,S004,Womens,5,544.31,354.82,189.49,0.1154
2024-05-18,S005,Home,8,553.64,308.53,245.11,0.2371
2024-05-18,S006,Kids,5,352.96,160.52,192.44,-0.1364
2024-05-18,S007,Kids,15,2169.03,996.55,1172.48,0.2411
2024-05-18,S008,Shoes,24,3555.73,2088.43,1467.3,-0.1217
2024-05-18,S009,Home,22,2980.25,1847.74,1132.51,0.138
2024-05-18,S010,Mens,3,88.14,42.47,45.67,0.2118
2024-05-18,S011,Home,5,609.31,291.75,317.56,0.2211
2024-05-18,S012,Shoes,15,680.15,454.71,225.44,-0.0446
2024-05-18,S013,Womens,23,2942.99,1452.77,1490.22,-0.1217
2024-05-18,S014,Mens,16,2086.62,1447.2,639.42,0.0258
2024-05-18,S015,Kids,14,1625.83,961.34,664.49,0.0292
2024-05-18,S016,Kids,18,1490.83,797.1,693.73,0.1528
2024-05-18,S017,Electronics,6,530.27,270.21,260.06,0.1904
2024-05-18,S018,Mens,7,694.21,374.48,319.73,0.1878
2024-05-18,S019,Kids,14,1582.97,750.14,832.83,0.0084
2024-05-18,S020,Kids,10,365.92,190.07,175.85,-0.0181
2024-05-19,S001,Shoes,10,1130.92,653.03,477.89,0.0114
2024-05-19,S002,Home,1,45.55,20.69,24.86,0.08
2024-05-19,S003,Shoes,5,215.62,103.79,111.83,-0.0742
2024-05-19,S004,Womens,18,1908.38,1050.28,858.1,0.0746
2024-05-19,S005,Womens,6,465.66,257.87,207.79,-0.0904
2024-05-19,S006,Kids,9,626.24,418.85,207.39,-0.0743
2024-05-19,S007,Mens,8,145.88,93.52,52.36,0.0824
2024-05-19,S008,Womens,23,1421.32,711.2,710.12,0.173
2024-05-19,S009,Home,19,463.71,259.74,203.97,-0.049
2024-05-19,S010,Electronics,9,905.54,582.38,323.16,-0.0201
2024-05-19,S011,Kids,18,2365.4,1268.61,1096.79,-0.014
2024-05-19,S012,Womens,4,86.89,46.71,40.18,-0.1025
2024-05-19,S013,Mens,1,30.24,16.87,13.37,0.1248
2024-05-19,S014,Mens,4,518.82,290.23,228.59,0.2373
2024-05-19,S015,Home,22,2476.6,1280.1,1196.5,0.178
2024-05-19,S016,Womens,18,456.19,259.23,196.96,0.1708
2024-05-19,S017,Shoes,14,1646.39,884.52,761.87,0.0315
2024-05-19,S018,Shoes,1,146.48,77.91,68.57,0.2193
2024-05-19,S019,Shoes,11,1633.78,1008.97,624.81,0.0354
2024-05-19,S020,Mens,22,1139.42,590.84,548.58,-0.1046
2024-05-20,S001,Kids,6,371.61,238.1,133.51,0.0932
2024-05-20,S002,Womens,2,260.1,156.15,103.95,0.2343
2024-05-20,S003,Mens,21,907.76,511.33,396.43,-0.0875
2024-05-20,S004,Womens,8,259.76,133.24,126.52,0.0218
2024-05-20,S005,Electronics,7,235.44,145.58,89.86,0.0885
2024-05-20,S006,Womens,15,1276.85,824.42,452.43,0.1854
2024-05-20,S007,Mens,22,1527.02,1048.49,478.53,-0.0514
2024-05-20,S008,Shoes,4,391.58,260.48,131.1,0.1513
2024-05-20,S009,Womens,6,383.46,207.55,175.91,0.2018
2024-05-20,S010,Shoes,24,3561.06,2193.95,1367.11,0.1225
2024-05-20,S011,Kids,23,1850.24,881.54,968.7,-0.0388
2024-05-20,S012,Shoes,22,1963.47,1086.49,876.98,-0.1209
2024-05-20,S013,Kids,1,109.88,66.31,43.57,0.0541
2024-05-20,S014,Electronics,7,283.53,145.77,137.76,-0.1287
2024-05-20,S015,Electronics,12,1560.26,1058.32,501.94,0.1889
2024-05-20,S016,Electronics,13,1387.54,733.83,653.71,0.167
2024-05-20,S017,Electronics,5,589.81,275.49,314.32,-0.145
2024-05-20,S018,Electronics,9,841.33,452.6,388.73,-0.057
2024-05-20,S019,Shoes,3,256.2,170.5,85.7,0.0467
2024-05-20,S020,Shoes,18,282.08,174.74,107.34,0.07
2024-05-21,S001,Shoes,15,373.56,186.39,187.17,0.0441
2024-05-21,S002,Kids,17,1369.21,730.98,638.23,-0.1171
2024-05-21,S003,Womens,9,882.15,612.47,269.68,-0.1055
2024-05-21,S004,Shoes,11,1603.39,1030.9,572.49,0.2093
2024-05-21,S005,Womens,2,297.85,141.69,156.16,-0.1288
2024-05-21,S006,Shoes,16,2242.89,1060.09,1182.8,-0.1046
2024-05-21,S007,Shoes,1,29.11,14.62,14.49,0.238
2024-05-21,S008,Womens,3,360.31,232.05,128.26,0.064
2024-05-21,S009,Womens,16,936.96,555.52,381.44,0.2327
2024-05-21,S010,Home,12,1205.02,615.19,589.83,0.0247
2024-05-21,S011,Home,20,1505.49,703.25,802.24,-0.0826
2024-05-21,S012,Mens,17,528.68,360.04,168.64,-0.1189
2024-05-21,S013,Electronics,20,410.4,192.69,217.71,0.2039
2024-05-21,S014,Womens,11,1568.27,959.17,609.1,-0.0636
2024-05-21,S015,Kids,4,408.68,284.62,124.06,-0.0644
2024-05-21,S016,Mens,6,326.88,153.75,173.13,-0.1454
2024-05-21,S017,Kids,10,703.96,490.73,213.23,0.0379
2024-05-21,S018,Kids,24,3247.58,1860.11,1387.47,0.0897
2024-05-21,S019,Kids,12,800.32,549.06,251.26,0.0858
2024-05-21,S020,Kids,6,827.43,429.02,398.41,0.052
2024-05-22,S001,Womens,4,421.52,191.49,230.03,0.1781
2024-05-22,S002,Shoes,14,803.23,498.85,304.38,-0.0638
2024-05-22,S003,Kids,23,929.28,420.11,509.17,0.238
2024-05-22,S004,Womens,8,1166.9,566.04,600.86,0.0849
2024-05-22,S005,Home,19,573.84,389.07,184.77,-0.0721
2024-05-22,S006,Womens,20,647.18,306.02,341.16,-0.0787
2024-05-22,S007,Kids,1,40.43,23.25,17.18,0.1673
2024-05-22,S008,Electronics,24,1408.39,753.91,654.48,0.1148
2024-05-22,S009,Kids,18,2243.24,1096.9,1146.34,0.166
2024-05-22,S010,Womens,12,494.37,303.56,190.81,0.192
2024-05-22,S011,Shoes,10,1439.29,826.41,612.88,0.0074
2024-05-22,S012,Shoes,10,346.14,195.9,150.24,0.1599
2024-05-22,S013,Womens,20,2009.39,929.45,1079.94,0.0935
2024-05-22,S014,Mens,24,2989.41,1659.56,1329.85,0.156
2024-05-22,S015,Kids,21,2723.27,1873.24,850.03,0.0772
2024-05-22,S016,Womens,20,2229.66,1297.27,932.39,0.2103
2024-05-22,S017,Mens,10,273.57,140.87,132.7,0.0706
2024-05-22,S018,Womens,1,126.24,84.54,41.7,0.1227
2024-05-22,S019,Womens,19,2697.94,1661.57,1036.37,0.1985
2024-05-22,S020,Electronics,12,1152.2,563.5,588.7,0.0642
2024-05-23,S001,Mens,16,1846.47,1074.67,771.8,0.0145
2024-05-23,S002,Mens,18,2696.84,1261.93,1434.91,-0.1326
2024-05-23,S003,Electronics,19,2775.8,1928.65,847.15,0.112
2024-05-23,S004,Home,4,271.9,149.6,122.3,-0.0786
2024-05-23,S005,Kids,2,184.74,119.2,65.54,-0.0033
2024-05-23,S006,Womens,13,1837.13,1132.44,704.69,-0.044
2024-05-23,S007,Shoes,1,74.71,44.01,30.7,0.057
2024-05-23,S008,Shoes,11,1132.92,563.28,569.64,-0.1248
2024-05-23,S009,Electronics,10,171.07,90.59,80.48,-0.0028
2024-05-23,S010,Home,8,1177.7,619.44,558.26,-0.0439
2024-05-23,S011,Home,4,553.15,281.0,272.15,-0.1015
2024-05-23,S012,Mens,1,126.55,58.29,68.26,0.0179
2024-05-23,S013,Home,2,243.59,138.11,105.48,0.077
2024-05-23,S014,Mens,20,1267.41,597.53,669.88,0.142
2024-05-23,S015,Shoes,3,437.88,298.48,139.4,0.169
2024-05-23,S016,Shoes,3,164.85,84.27,80.58,-0.0629
2024-05-23,S017,Kids,7,626.01,376.45,249.56,0.1322
2024-05-23,S018,Kids,18,1916.96,1124.32,792.64,0.0104
2024-05-23,S019,Kids,15,341.31,192.41,148.9,0.1682
2024-05-23,S020,Shoes,18,803.99,374.81,429.18,0.1455
2024-05-24,S001,Shoes,23,1918.56,1266.25,652.31,0.0827
2024-05-24,S002,Mens,19,1609.13,1005.59,603.54,-0.1124
2024-05-24,S003,Home,18,996.89,604.77,392.12,0.1785
2024-05-24,S004,Home,11,1362.97,618.97,744.0,-0.0753
2024-05-24,S005,Mens,22,3112.92,1575.79,1537.13,0.0373
2024-05-24,S006,Shoes,13,335.56,184.83,150.73,-0.0004
2024-05-24,S007,Electronics,21,1336.77,932.01,404.76,0.1632
2024-05-24,S008,Mens,21,1520.75,914.0,606.75,-0.1282
2024-05-24,S009,Shoes,19,2583.82,1338.79,1245.03,0.2162
2024-05-24,S010,Home,23,348.74,210.65,138.09,-0.0744
2024-05-24,S011,Home,5,515.96,239.11,276.85,-0.0246
2024-05-24,S012,Electronics,4,373.3,229.74,143.56,0.1385
2024-05-24,S013,Home,20,2700.91,1664.76,1036.15,0.0967
2024-05-24,S014,Home,6,297.96,141.6,156.36,0.0922
2024-05-24,S015,Womens,13,1323.34,880.4,442.94,0.0446
2024-05-24,S016,Womens,21,1135.46,699.0,436.46,0.0952
2024-05-24,S017,Shoes,10,1072.0,653.22,418.78,0.2025
2024-05-24,S018,Shoes,19,2282.11,1168.84,1113.27,0.1213
2024-05-24,S019,Kids,3,201.22,129.74,71.48,0.1399
2024-05-24,S020,Electronics,17,1589.56,767.04,822.52,0.2369
2024-05-25,S001,Womens,8,238.5,114.58,123.92,0.0878
2024-05-25,S002,Womens,11,216.84,126.94,89.9,0.0051
2024-05-25,S003,Electronics,19,2341.93,1589.63,752.3,0.1526
2024-05-25,S004,Home,22,972.98,501.95,471.03,-0.0666
2024-05-25,S005,Kids,24,2521.03,1281.75,1239.28,0.0459
2024-05-25,S006,Electronics,18,453.03,207.43,245.6,0.1282
2024-05-25,S007,Home,1,52.45,29.84,22.61,0.0383
2024-05-25,S008,Home,4,503.16,283.17,219.99,0.0915
2024-05-25,S009,Womens,20,2638.83,1774.89,863.94,-0.042
2024-05-25,S010,Shoes,8,917.24,574.68,342.56,0.2445
2024-05-25,S011,Shoes,1,33.28,16.27,17.01,0.1022
2024-05-25,S012,Home,22,2883.14,1975.41,907.73,-0.0693
2024-05-25,S013,Mens,4,189.77,102.42,87.35,0.2159
2024-05-25,S014,Womens,5,573.28,328.22,245.06,-0.1385
2024-05-25,S015,Electronics,20,1752.39,1103.48,648.91,-0.0639
2024-05-25,S016,Womens,24,1694.55,1078.76,615.79,0.0116
2024-05-25,S017,Mens,4,472.56,329.84,142.72,-0.0118
2024-05-25,S018,Electronics,24,636.24,325.23,311.01,0.1921
2024-05-25,S019,Mens,12,471.35,245.7,225.65,0.032
2024-05-25,S020,Mens,3,387.2,263.7,123.5,0.0521
2024-05-26,S001,Home,2,101.88,61.21,40.67,0.1176
2024-05-26,S002,Kids,22,1359.34,895.78,463.56,0.1534
2024-05-26,S003,Mens,24,693.78,324.66,369.12,-0.1123
2024-05-26,S004,Shoes,5,657.73,404.47,253.26,0.1385
2024-05-26,S005,Shoes,8,925.1,473.15,451.95,0.1415
2024-05-26,S006,Electronics,6,512.23,348.5,163.73,0.1058
2024-05-26,S007,Shoes,14,614.46,386.57,227.89,-0.059
2024-05-26,S008,Mens,6,543.51,339.1,204.41,-0.1026
2024-05-26,S009,Shoes,13,1662.09,1136.83,525.26,-0.0952
2024-05-26,S010,Womens,16,799.2,510.39,288.81,0.1387
2024-05-26,S011,Mens,3,400.2,198.2,202.0,0.1689
2024-05-26,S012,Kids,14,978.71,517.87,460.84,0.1062
2024-05-26,S013,Electronics,10,1386.53,893.79,492.74,-0.1274
2024-05-26,S014,Home,15,393.84,259.67,134.17,0.0952
2024-05-26,S015,Electronics,4,71.2,32.6,38.6,0.0529
2024-05-26,S016,Electronics,3,93.94,47.47,46.47,-0.0191
2024-05-26,S017,Kids,24,1420.13,862.19,557.94,-0.0809
2024-05-26,S018,Kids,2,156.38,79.48,76.9,0.0855
2024-05-26,S019,Kids,5,579.96,357.61,222.35,0.0831
2024-05-26,S020,Electronics,1,40.19,27.08,13.11,-0.0506
2024-05-27,S001,Shoes,7,270.96,147.12,123.84,-0.1387
2024-05-27,S002,Womens,20,2465.26,1557.32,907.94,0.1673
2024-05-27,S003,Electronics,20,2108.55,1300.64,807.91,0.0556
2024-05-27,S004,Womens,4,395.1,219.27,175.83,0.0953
2024-05-27,S005,Home,20,1773.4,1076.29,697.11,0.2241
2024-05-27,S006,Womens,2,252.2,150.47,101.73,0.0952
2024-05-27,S007,Shoes,6,367.76,183.29,184.47,-0.0706
2024-05-27,S008,Mens,5,489.53,245.54,243.99,-0.092
2024-05-27,S009,Shoes,15,1496.29,673.37,822.92,-0.1427
2024-05-27,S010,Womens,15,1624.98,1013.6,611.38,0.022
2024-05-27,S011,Mens,2,109.04,53.82,55.22,0.1666
2024-05-27,S012,Electronics,7,495.89,341.22,154.67,0.1795
2024-05-27,S013,Kids,7,459.21,234.68,224.53,0.0223
2024-05-27,S014,Womens,13,1501.11,962.61,538.5,-0.0866
2024-05-27,S015,Kids,24,3263.68,1557.42,1706.26,0.0392
2024-05-27,S016,Electronics,8,780.41,370.81,409.6,0.0086
2024-05-27,S017,Electronics,5,747.2,369.6,377.6,0.243
2024-05-27,S018,Home,17,714.74,395.63,319.11,0.0956
2024-05-27,S019,Womens,14,1365.2,932.86,432.34,-0.0717
2024-05-27,S020,Mens,22,399.8,217.44,182.36,-0.1057
2024-05-28,S001,Home,13,331.98,201.29,130.69,0.0196
2024-05-28,S002,Home,3,131.35,81.7,49.65,0.2339
2024-05-28,S003,Electronics,10,473.75,318.82,154.93,0.2385
2024-05-28,S004,Kids,16,1412.39,973.42,438.97,-0.0885
2024-05-28,S005,Mens,12,1016.98,514.86,502.12,0.0143
2024-05-28,S006,Home,17,1465.65,782.0,683.65,-0.0668
2024-05-28,S007,Kids,17,754.13,402.37,351.76,0.2339
2024-05-28,S008,Electronics,19,643.34,426.71,216.63,0.01
2024-05-28,S009,Electronics,11,953.93,626.88,327.05,0.0202
2024-05-28,S010,Kids,9,811.54,399.95,411.59,0.2362
2024-05-28,S011,Kids,21,2081.94,1283.67,798.27,0.0686
2024-05-28,S012,Mens,16,1871.11,1217.98,653.13,0.0712
2024-05-28,S013,Home,9,273.43,128.78,144.65,-0.0142
2024-05-28,S014,Mens,24,816.3,387.72,428.58,0.0747
2024-05-28,S015,Mens,23,2565.39,1466.77,1098.62,0.0201
2024-05-28,S016,Home,18,2388.66,1310.91,1077.75,-0.0166
2024-05-28,S017,Electronics,5,207.71,138.16,69.55,-0.0913
2024-05-28,S018,Womens,12,639.22,431.38,207.84,0.1663
2024-05-28,S019,Mens,8,1081.31,636.01,445.3,0.2371
2024-05-28,S020,Mens,16,491.74,325.72,166.02,0.0499
2024-05-29,S001,Home,19,1650.02,1131.07,518.95,0.1225
2024-05-29,S002,Electronics,22,2443.47,1660.41,783.06,-0.0506
2024-05-29,S003,Home,20,1381.06,625.57,755.49,-0.0999
2024-05-29,S004,Home,24,2190.6,1468.51,722.09,0.1664
2024-05-29,S005,Home,18,449.51,234.41,215.1,-0.0033
2024-05-29,S006,Electronics,22,522.82,304.57,218.25,0.2106
2024-05-29,S007,Womens,15,1839.08,1141.0,698.08,-0.0674
2024-05-29,S008,Home,9,1142.83,712.98,429.85,0.08
2024-05-29,S009,Kids,13,974.89,645.72,329.17,0.0963
2024-05-29,S010,Home,17,1220.64,764.94,455.7,0.2393
2024-05-29,S011,Mens,23,1408.25,985.14,423.11,-0.1486
2024-05-29,S012,Electronics,18,1843.44,892.39,951.05,0.0858
2024-05-29,S013,Kids,14,1389.99,708.07,681.92,0.0513
2024-05-29,S014,Shoes,14,453.98,276.13,177.85,0.138
2024-05-29,S015,Shoes,1,100.41,46.5,53.91,-0.0327
2024-05-29,S016,Mens,19,1596.96,755.87,841.09,0.2184
2024-05-29,S017,Womens,15,2063.97,1416.34,647.63,-0.1475
2024-05-29,S018,Home,12,1441.04,844.17,596.87,0.1829
2024-05-29,S019,Shoes,3,417.82,285.68,132.14,-0.0879
2024-05-29,S020,Mens,4,594.51,339.21,255.3,0.0788
2024-05-30,S001,Mens,3,428.8,232.48,196.32,-0.146
2024-05-30,S002,Mens,22,3242.2,2241.68,1000.52,-0.0856
2024-05-30,S003,Womens,15,662.07,438.07,224.0,0.0159
2024-05-30,S004,Home,21,1226.23,785.88,440.35,0.2341
2024-05-30,S005,Shoes,20,2938.39,1749.9,1188.49,0.1967
2024-05-30,S006,Kids,7,743.21,436.44,306.77,-0.1486
2024-05-30,S007,Home,18,758.07,376.38,381.69,-0.0481
2024-05-30,S008,Mens,21,1335.79,741.54,594.25,-0.1105
2024-05-30,S009,Womens,3,262.62,147.34,115.28,0.1038
2024-05-30,S010,Womens,4,290.95,177.56,113.39,0.2314
2024-05-30,S011,Electronics,12,1224.44,605.2,619.24,0.0742
2024-05-30,S012,Mens,14,494.52,336.66,157.86,0.076
2024-05-30,S013,Kids,22,746.76,405.34,341.42,0.132
2024-05-30,S014,Home,7,337.56,200.63,136.93,0.0171
2024-05-30,S015,Mens,13,536.04,371.74,164.3,-0.0053
2024-05-30,S016,Mens,15,1460.21,861.7,598.51,0.2159
2024-05-30,S017,Electronics,21,1459.58,971.49,488.09,-0.0776
2024-05-30,S018,Home,18,2579.84,1564.28,1015.56,0.1768
2024-05-30,S019,Mens,3,384.95,264.12,120.83,-0.0408
2024-05-30,S020,Kids,15,826.25,541.94,284.31,-0.0067
2024-05-31,S001,Mens,22,2101.45,1089.8,1011.65,-0.0488
2024-05-31,S002,Home,13,1708.69,1114.83,593.86,-0.0988
2024-05-31,S003,Mens,9,395.67,274.73,120.94,-0.1292
2024-05-31,S004,Electronics,4,291.47,191.22,100.25,0.1565
2024-05-31,S005,Womens,10,1278.05,580.94,697.11,0.1709
2024-05-31,S006,Electronics,13,251.27,115.93,135.34,-0.0122
2024-05-31,S007,Shoes,24,1912.85,1209.26,703.59,0.0768
2024-05-31,S008,Shoes,4,413.6,256.93,156.67,0.223
2024-05-31,S009,Mens,3,71.9,42.27,29.63,-0.108
2024-05-31,S010,Home,18,2376.29,1303.54,1072.75,0.22
2024-05-31,S011,Electronics,8,782.53,432.73,349.8,0.1115
2024-05-31,S012,Shoes,4,566.42,255.5,310.92,0.2042
2024-05-31,S013,Electronics,8,1149.29,598.16,551.13,0.0028
2024-05-31,S014,Shoes,15,1316.88,760.67,556.21,-0.0863
2024-05-31,S015,Womens,24,1211.52,558.88,652.64,-0.1493
2024-05-31,S016,Shoes,10,287.93,163.42,124.51,0.0621
2024-05-31,S017,Shoes,20,2035.51,1273.91,761.6,-0.0304
2024-05-31,S018,Kids,17,986.64,456.63,530.01,0.0083
2024-05-31,S019,Mens,10,1085.29,632.76,452.53,0.0237
2024-05-31,S020,Kids,24,2920.52,1525.11,1395.41,0.005
2024-06-01,S001,Kids,19,1704.63,1176.67,527.96,-0.0753
2024-06-01,S002,Shoes,22,2031.08,1354.71,676.37,0.2217
2024-06-01,S003,Electronics,22,1029.86,704.21,325.65,0.232
2024-06-01,S004,Shoes,11,619.0,335.09,283.91,0.0088
2024-06-01,S005,Electronics,6,155.62,82.34,73.28,0.2365
2024-06-01,S006,Womens,3,345.75,186.39,159.36,0.0827
2024-06-01,S007,Home,6,338.19,194.53,143.66,-0.0573
2024-06-01,S008,Kids,20,893.35,547.2,346.15,0.2117
2024-06-01,S009,Home,9,365.56,249.17,116.39,-0.1371
2024-06-01,S010,Mens,20,837.56,573.86,263.7,0.1546
2024-06-01,S011,Home,21,3098.74,2001.72,1097.02,0.2089
2024-06-01,S012,Home,24,1118.41,618.44,499.97,0.1364
2024-06-01,S013,Home,18,927.24,428.07,499.17,0.0229
2024-06-01,S014,Mens,9,387.06,216.08,170.98,0.1086
2024-06-01,S015,Womens,4,586.56,405.06,181.5,-0.056
2024-06-01,S016,Kids,14,490.25,306.66,183.59,0.1403
2024-06-01,S017,Kids,7,422.59,208.1,214.49,0.0823
2024-06-01,S018,Kids,7,793.75,444.77,348.98,-0.0145
2024-06-01,S019,Mens,6,816.17,537.86,278.31,-0.1312
2024-06-01,S020,Mens,24,777.13,356.39,420.74,0.0157
2024-06-02,S001,Kids,8,318.93,166.47,152.46,-0.0506
2024-06-02,S002,Kids,19,764.08,447.58,316.5,0.2446
2024-06-02,S003,Shoes,18,1064.17,524.76,539.41,0.0905
2024-06-02,S004,Mens,3,173.41,101.42,71.99,0.1264
2024-06-02,S005,Electronics,6,714.96,333.29,381.67,0.0985
2024-06-02,S006,Electronics,20,1805.3,1244.25,561.05,0.2016
2024-06-02,S007,Kids,1,46.64,27.2,19.44,-0.1043
2024-06-02,S008,Mens,14,822.08,415.14,406.94,0.2385
2024-06-02,S009,Mens,21,1931.24,1182.12,749.12,0.1212
2024-06-02,S010,Womens,16,1570.11,955.33,614.78,0.0664
2024-06-02,S011,Mens,11,194.75,94.5,100.25,0.1215
2024-06-02,S012,Electronics,16,489.09,247.93,241.16,-0.1104
2024-06-02,S013,Kids,2,64.05,35.82,28.23,0.1428
2024-06-02,S014,Womens,10,607.69,360.27,247.42,0.029
2024-06-02,S015,Home,10,218.28,125.15,93.13,-0.0316
2024-06-02,S016,Mens,8,1157.79,573.89,583.9,-0.0255
2024-06-02,S017,Mens,17,675.94,455.17,220.77,0.2256
2024-06-02,S018,Electronics,9,612.19,330.06,282.13,0.1831
2024-06-02,S019,Shoes,8,453.09,280.85,172.24,0.0762
2024-06-02,S020,Kids,13,1142.61,570.62,571.99,0.0223
2024-06-03,S001,Mens,14,1913.25,985.72,927.53,0.1971
2024-06-03,S002,Home,17,301.68,190.41,111.27,-0.1358
2024-06-03,S003,Mens,24,2276.0,1154.97,1121.03,0.0415
2024-06-03,S004,Electronics,18,1174.78,622.13,552.65,0.0985
2024-06-03,S005,Electronics,16,2067.32,1350.17,717.15,0.0406
2024-06-03,S006,Electronics,4,484.37,285.28,199.09,0.1928
2024-06-03,S007,Mens,15,1857.11,918.95,938.16,0.1752
2024-06-03,S008,Kids,5,301.59,175.67,125.92,0.1133
2024-06-03,S009,Mens,6,490.21,264.79,225.42,0.199
2024-06-03,S010,Home,16,1753.68,1076.64,677.04,0.1435
2024-06-03,S011,Shoes,1,141.63,89.37,52.26,0.0704
2024-06-03,S012,Womens,18,1171.26,740.96,430.3,0.0143
2024-06-03,S013,Home,4,430.91,243.39,187.52,0.0762
2024-06-03,S014,Mens,15,1779.61,1199.27,580.34,-0.0082
2024-06-03,S015,Home,21,2121.69,1372.58,749.11,0.1299
2024-06-03,S016,Electronics,6,147.87,93.39,54.48,0.0544
2024-06-03,S017,Electronics,9,1051.94,718.86,333.08,-0.0619
2024-06-03,S018,Mens,4,445.93,243.47,202.46,0.1584
2024-06-03,S019,Home,2,85.34,53.04,32.3,0.0741
2024-06-03,S020,Womens,15,814.28,472.41,341.87,0.0065
2024-06-04,S001,Womens,13,783.01,504.76,278.25,0.1922
2024-06-04,S002,Womens,13,858.69,546.93,311.76,0.2152
2024-06-04,S003,Shoes,8,1079.37,590.3,489.07,0.0805
2024-06-04,S004,Mens,21,2150.9,969.85,1181.05,-0.0485
2024-06-04,S005,Kids,13,933.3,614.31,318.99,-0.1423
2024-06-04,S006,Home,1,52.85,36.67,16.18,-0.077
2024-06-04,S007,Kids,15,1749.56,1075.01,674.55,0.0824
2024-06-04,S008,Mens,12,1546.37,786.7,759.67,0.027
2024-06-04,S009,Shoes,11,1049.97,538.25,511.72,-0.0165
2024-06-04,S010,Womens,21,575.64,357.75,217.89,0.0216
2024-06-04,S011,Kids,14,1522.93,688.4,834.53,0.0967
2024-06-04,S012,Shoes,3,361.28,252.13,109.15,0.0625
2024-06-04,S013,Shoes,19,893.71,499.94,393.77,0.1924
2024-06-04,S014,Electronics,18,915.25,513.78,401.47,0.1349
2024-06-04,S015,Womens,17,2384.15,1129.17,1254.98,-0.0017
2024-06-04,S016,Kids,2,96.19,55.45,40.74,-0.1371
2024-06-04,S017,Mens,14,1967.67,1156.87,810.8,0.1685
2024-06-04,S018,Shoes,7,665.06,381.57,283.49,0.2283
2024-06-04,S019,Electronics,20,2272.47,1048.95,1223.52,0.0699
2024-06-04,S020,Mens,8,1122.07,577.12,544.95,-0.0421
2024-06-05,S001,Kids,10,324.4,215.52,108.88,0.0733
2024-06-05,S002,Home,19,2416.86,1258.0,1158.86,0.0691
2024-06-05,S003,Home,13,936.19,451.98,484.21,0.2377
2024-06-05,S004,Electronics,7,281.76,187.71,94.05,0.0062
2024-06-05,S005,Electronics,22,1110.21,512.0,598.21,-0.0428
2024-06-05,S006,Mens,19,2565.66,1295.14,1270.52,0.1214
2024-06-05,S007,Electronics,16,1434.35,953.61,480.74,-0.1094
