"order_id";"date";"late_delivery_risk";"shipping_mode";"customer_id";"department_name";"market";"city";"state";"country";"region";"product_id";"price";"cost";"quantity";"payment_type"
47238;"2022-09-13";0;"First Class";2922;"Outdoors";"Asia";"Ugep";"Bayelsa";"Morocco";"South Africa";1360;94.9;78.37;5;"DEBIT"
47335;"2022-08-10";0;"First Class";5197;"Technology";"Africa";"Ugep";"Cross River";"Senegal";"North Africa";1352;41.32;9.09;4;"CREDIT"
47415;"2023-01-16";0;"First Class";8050;"Outdoors";"Europe";"Dakar";"Dakar";"Nigeria";"Central Africa";886;54.21;71.18;1;"DEBIT"
47642;"2024-09-16";0;"First Class";9890;"Footwear";"Asia";"Kuito";"Dakar";"Morocco";"South Africa";917;30.0;77.61;2;"CREDIT"
47648;"2025-04-17";1;"Same Day";8556;"Footwear";"Europe";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";235;98.45;49.4;4;"CREDIT"
47661;"2024-11-28";0;"Same Day";10927;"Footwear";"Europe";"Kuito";"Cross River";"Nigeria";"Central Africa";116;93.44;72.0;3;"CREDIT"
47684;"2023-08-08";0;"Second Class";228;"Footwear";"Australia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"North Africa";810;20.36;50.68;1;"DEBIT"
47704;"2024-03-04";0;"First Class";5302;"Apparel";"Europe";"Casablanca";"Bayelsa";"Senegal";"Central Africa";191;58.59;66.35;2;"DEBIT"
47717;"2022-11-09";0;"Same Day";3150;"Apparel";"Africa";"Kuito";"Grand Casablanca";"Nigeria";"Central Africa";977;73.07;33.51;7;"CREDIT"
47753;"2024-05-25";0;"First Class";242;"Outdoors";"Africa";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"North Africa";642;72.12;78.07;3;"CASH"
47768;"2024-01-17";1;"First Class";3518;"Apparel";"Australia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"North Africa";565;67.09;89.59;6;"CREDIT"
47812;"2023-01-22";1;"Second Class";341;"Outdoors";"Asia";"Ugep";"Cross River";"Morocco";"South Africa";24;60.71;54.85;7;"CASH"
47814;"2023-04-15";0;"Second Class";8541;"Golf";"Asia";"Dakar";"Grand Casablanca";"Angola";"North Africa";627;78.63;36.51;7;"CASH"
47895;"2025-02-21";1;"First Class";3814;"Golf";"Australia";"Casablanca";"Kinshasa";"Morocco";"Central Africa";282;73.42;60.69;4;"DEBIT"
47932;"2024-11-15";0;"Same Day";13080;"Golf";"Europe";"Ugep";"Bayelsa";"Democratic Republic of the Congo";"South Africa";403;30.8;10.39;3;"CREDIT"
48205;"2025-01-22";0;"First Class";8481;"Footwear";"Asia";"Kinshasa";"Cross River";"Nigeria";"South Africa";1357;88.67;23.58;4;"CASH"
48218;"2023-01-31";1;"First Class";2200;"Technology";"Australia";"Kinshasa";"Kinshasa";"Senegal";"South Africa";1360;87.13;36.27;2;"CREDIT"
48230;"2022-12-17";1;"First Class";2871;"Golf";"Australia";"Kinshasa";"Bayelsa";"Morocco";"North Africa";172;73.85;59.82;2;"DEBIT"
48460;"2022-10-26";1;"Standard Class";11254;"Footwear";"Australia";"Casablanca";"Grand Casablanca";"Morocco";"South Africa";359;89.53;21.81;4;"CREDIT"
48497;"2024-03-08";1;"Standard Class";3306;"Apparel";"Asia";"Casablanca";"Cross River";"Democratic Republic of the Congo";"Central Africa";306;77.84;41.24;7;"CREDIT"
48504;"2023-02-02";0;"Second Class";6725;"Apparel";"Africa";"Kinshasa";"Cross River";"Angola";"West Africa";905;50.16;8.52;2;"DEBIT"
48664;"2023-07-11";1;"Standard Class";7273;"Apparel";"Australia";"Kinshasa";"Cross River";"Nigeria";"North Africa";926;71.64;69.87;3;"CASH"
48665;"2023-08-03";1;"Same Day";8133;"Golf";"Australia";"Kinshasa";"Grand Casablanca";"Nigeria";"North Africa";365;60.45;69.16;5;"CREDIT"
48678;"2024-11-23";0;"Second Class";2041;"Outdoors";"Europe";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"South Africa";905;90.72;11.92;8;"DEBIT"
48760;"2023-06-14";1;"Same Day";7764;"Apparel";"Europe";"Ugep";"Grand Casablanca";"Nigeria";"South Africa";1350;26.27;59.15;1;"DEBIT"
48812;"2022-09-28";1;"First Class";3296;"Outdoors";"Africa";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";924;85.23;75.63;9;"CASH"
48870;"2023-12-07";0;"Standard Class";12151;"Technology";"Europe";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";172;10.98;62.97;6;"DEBIT"
48872;"2023-05-28";1;"Standard Class";8010;"Outdoors";"Europe";"Ugep";"Grand Casablanca";"Nigeria";"West Africa";886;16.87;78.26;1;"DEBIT"
48873;"2024-02-10";0;"Second Class";4429;"Outdoors";"Europe";"Kuito";"Grand Casablanca";"Nigeria";"Central Africa";37;97.35;85.28;1;"CASH"
48931;"2023-11-25";0;"First Class";4398;"Footwear";"Africa";"Dakar";"Cross River";"Democratic Republic of the Congo";"South Africa";926;73.22;84.98;5;"CREDIT"
48938;"2024-08-26";1;"Second Class";10811;"Technology";"Asia";"Dakar";"Dakar";"Senegal";"Central Africa";1360;55.41;42.22;4;"CREDIT"
49010;"2025-04-30";0;"First Class";295;"Technology";"Africa";"Casablanca";"Grand Casablanca";"Angola";"South Africa";364;53.27;78.22;5;"CASH"
49025;"2024-03-20";1;"First Class";3306;"Golf";"Asia";"Kuito";"Bayelsa";"Nigeria";"North Africa";825;59.99;24.5;7;"CREDIT"
49211;"2023-07-30";0;"Second Class";12052;"Footwear";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"North Africa";191;39.64;61.97;6;"CASH"
49586;"2022-09-14";0;"First Class";289;"Technology";"Asia";"Casablanca";"Dakar";"Nigeria";"North Africa";828;94.24;51.05;8;"CASH"
49745;"2024-04-28";1;"First Class";1618;"Technology";"Australia";"Kinshasa";"Kinshasa";"Angola";"South Africa";251;43.93;41.74;7;"DEBIT"
49759;"2024-03-27";0;"Second Class";6944;"Apparel";"Africa";"Ugep";"Kinshasa";"Senegal";"Central Africa";93;58.41;15.92;5;"CREDIT"
49783;"2024-10-04";1;"Second Class";11310;"Technology";"Australia";"Kuito";"Cross River";"Senegal";"North Africa";828;24.84;28.59;9;"CASH"
49792;"2024-12-10";1;"Second Class";7307;"Technology";"Africa";"Casablanca";"Cross River";"Nigeria";"North Africa";924;36.37;72.81;1;"DEBIT"
49874;"2024-03-10";1;"Second Class";9581;"Technology";"Europe";"Casablanca";"Grand Casablanca";"Senegal";"Central Africa";93;64.78;26.55;8;"CREDIT"
49970;"2022-07-21";1;"Same Day";2709;"Apparel";"Asia";"Kinshasa";"Bayelsa";"Angola";"South Africa";1360;51.29;84.38;3;"CASH"
50001;"2024-11-15";1;"Same Day";9444;"Footwear";"Australia";"Dakar";"Kinshasa";"Morocco";"South Africa";282;84.51;65.18;3;"DEBIT"
50011;"2024-02-19";0;"Standard Class";5783;"Footwear";"Asia";"Kinshasa";"Cross River";"Morocco";"West Africa";365;55.61;32.85;7;"DEBIT"
50071;"2024-12-26";0;"Standard Class";8519;"Footwear";"Europe";"Kuito";"Dakar";"Nigeria";"North Africa";797;19.59;62.01;8;"CREDIT"
50081;"2024-10-26";0;"Same Day";4269;"Outdoors";"Asia";"Casablanca";"Grand Casablanca";"Angola";"North Africa";502;38.59;32.73;4;"DEBIT"
50170;"2025-05-12";1;"First Class";9451;"Apparel";"Europe";"Kuito";"Cross River";"Morocco";"West Africa";60;31.02;23.03;2;"DEBIT"
50202;"2023-11-15";1;"Second Class";7967;"Footwear";"Africa";"Dakar";"Cross River";"Democratic Republic of the Congo";"West Africa";1352;10.28;24.55;2;"DEBIT"
50232;"2022-07-29";1;"First Class";1566;"Technology";"Australia";"Dakar";"Dakar";"Democratic Republic of the Congo";"North Africa";822;18.52;63.25;8;"CASH"
50298;"2023-11-10";0;"Same Day";7844;"Apparel";"Australia";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"North Africa";276;21.07;29.77;7;"CREDIT"
50421;"2023-10-25";0;"Standard Class";8986;"Golf";"Australia";"Casablanca";"Bayelsa";"Angola";"Central Africa";1352;79.84;79.08;1;"CREDIT"
50449;"2024-07-11";0;"First Class";10118;"Apparel";"Africa";"Casablanca";"Bayelsa";"Senegal";"West Africa";251;13.88;54.37;7;"CASH"
50466;"2023-10-01";0;"Standard Class";7272;"Apparel";"Australia";"Casablanca";"Kinshasa";"Nigeria";"South Africa";821;43.89;27.15;1;"CREDIT"
50468;"2023-04-22";0;"Second Class";8792;"Outdoors";"Asia";"Kuito";"Dakar";"Democratic Republic of the Congo";"North Africa";977;72.84;67.22;4;"CREDIT"
50672;"2025-01-29";0;"First Class";10753;"Footwear";"Asia";"Dakar";"Bayelsa";"Senegal";"Central Africa";565;60.43;70.7;6;"DEBIT"
50729;"2024-02-04";0;"First Class";19418;"Golf";"Australia";"Kuito";"Kinshasa";"Democratic Republic of the Congo";"West Africa";564;43.74;79.0;9;"CREDIT"
50773;"2022-11-11";0;"First Class";19355;"Outdoors";"Europe";"Ugep";"Cross River";"Senegal";"North Africa";926;75.19;47.59;3;"CREDIT"
50875;"2024-02-22";1;"Second Class";9353;"Footwear";"Australia";"Dakar";"Dakar";"Nigeria";"South Africa";905;96.83;5.55;3;"DEBIT"
50964;"2024-05-14";0;"First Class";633;"Apparel";"Australia";"Kinshasa";"Bayelsa";"Nigeria";"South Africa";572;25.97;85.83;1;"DEBIT"
51046;"2025-02-10";1;"First Class";7994;"Footwear";"Asia";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"North Africa";885;54.73;46.39;2;"CASH"
51087;"2024-11-06";0;"Second Class";3441;"Footwear";"Europe";"Dakar";"Grand Casablanca";"Nigeria";"North Africa";821;43.74;88.04;1;"CASH"
51126;"2022-11-06";0;"Second Class";7167;"Outdoors";"Asia";"Casablanca";"Grand Casablanca";"Senegal";"Central Africa";116;26.41;61.16;3;"CASH"
51181;"2025-05-03";0;"Second Class";437;"Outdoors";"Africa";"Kuito";"Dakar";"Nigeria";"North Africa";977;28.94;39.08;4;"CREDIT"
51304;"2025-04-03";1;"Same Day";11979;"Apparel";"Asia";"Kuito";"Cross River";"Morocco";"Central Africa";886;88.67;50.1;1;"CREDIT"
51306;"2024-01-10";0;"Standard Class";6738;"Footwear";"Australia";"Kinshasa";"Kinshasa";"Senegal";"North Africa";797;34.28;77.33;2;"CREDIT"
51310;"2024-07-03";1;"Same Day";2813;"Footwear";"Europe";"Dakar";"Kinshasa";"Nigeria";"Central Africa";835;78.5;20.03;6;"DEBIT"
51599;"2024-06-26";1;"First Class";11187;"Technology";"Australia";"Kuito";"Dakar";"Morocco";"North Africa";797;42.13;44.86;1;"CREDIT"
51728;"2023-08-11";1;"Standard Class";12961;"Footwear";"Africa";"Kinshasa";"Grand Casablanca";"Angola";"South Africa";251;52.11;86.95;4;"CASH"
51754;"2024-09-13";1;"First Class";18007;"Golf";"Africa";"Ugep";"Grand Casablanca";"Senegal";"Central Africa";564;45.09;82.48;3;"CASH"
51794;"2022-10-30";1;"First Class";10428;"Outdoors";"Europe";"Casablanca";"Kinshasa";"Angola";"West Africa";116;76.34;59.58;4;"DEBIT"
51864;"2022-09-11";0;"Same Day";8741;"Apparel";"Europe";"Ugep";"Kinshasa";"Morocco";"North Africa";906;54.36;87.7;6;"CREDIT"
51886;"2023-08-24";0;"First Class";9352;"Golf";"Asia";"Kinshasa";"Dakar";"Angola";"North Africa";1352;15.92;16.62;6;"CREDIT"
51921;"2024-02-02";1;"Same Day";6492;"Golf";"Europe";"Kinshasa";"Grand Casablanca";"Nigeria";"West Africa";273;25.59;82.73;4;"DEBIT"
51986;"2022-10-18";1;"Same Day";8398;"Technology";"Africa";"Kinshasa";"Cross River";"Senegal";"Central Africa";1350;84.07;40.73;6;"CASH"
52016;"2022-06-23";0;"Standard Class";9399;"Technology";"Africa";"Ugep";"Grand Casablanca";"Morocco";"Central Africa";93;37.65;9.01;1;"CREDIT"
52081;"2022-09-05";1;"Standard Class";542;"Technology";"Europe";"Ugep";"Dakar";"Democratic Republic of the Congo";"South Africa";403;14.03;40.19;5;"DEBIT"
52139;"2023-08-25";1;"First Class";9884;"Golf";"Asia";"Dakar";"Bayelsa";"Morocco";"South Africa";810;74.14;73.19;5;"CASH"
52181;"2025-04-15";0;"Standard Class";6402;"Outdoors";"Asia";"Casablanca";"Dakar";"Senegal";"Central Africa";306;84.17;62.75;7;"DEBIT"
52206;"2024-05-01";1;"Second Class";12221;"Technology";"Africa";"Kuito";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";1349;78.79;70.87;6;"CREDIT"
52411;"2022-12-30";0;"Standard Class";6817;"Outdoors";"Australia";"Ugep";"Kinshasa";"Morocco";"North Africa";172;64.8;73.8;9;"DEBIT"
52448;"2025-04-14";1;"Second Class";8144;"Outdoors";"Europe";"Casablanca";"Grand Casablanca";"Morocco";"North Africa";804;85.11;56.03;1;"CREDIT"
52469;"2024-05-20";0;"First Class";7407;"Golf";"Africa";"Kuito";"Grand Casablanca";"Senegal";"Central Africa";1363;42.94;36.62;3;"CASH"
52532;"2023-02-27";0;"Standard Class";2291;"Footwear";"Africa";"Casablanca";"Cross River";"Democratic Republic of the Congo";"North Africa";917;64.58;44.61;2;"CASH"
52572;"2024-03-02";1;"Second Class";9402;"Apparel";"Australia";"Kinshasa";"Kinshasa";"Morocco";"West Africa";567;62.65;76.03;1;"CREDIT"
52587;"2023-04-28";0;"Standard Class";4674;"Apparel";"Africa";"Kinshasa";"Cross River";"Angola";"North Africa";37;31.64;44.5;4;"CASH"
52695;"2024-05-09";0;"Standard Class";2924;"Apparel";"Australia";"Dakar";"Grand Casablanca";"Morocco";"North Africa";134;68.72;53.66;9;"DEBIT"
52706;"2022-07-07";1;"Same Day";2728;"Outdoors";"Australia";"Dakar";"Bayelsa";"Senegal";"South Africa";642;29.26;42.64;2;"DEBIT"
52792;"2024-01-13";1;"First Class";19413;"Technology";"Australia";"Casablanca";"Bayelsa";"Nigeria";"West Africa";924;20.24;57.24;3;"DEBIT"
52813;"2024-12-05";0;"Same Day";10029;"Apparel";"Europe";"Kuito";"Cross River";"Democratic Republic of the Congo";"North Africa";897;85.35;25.14;4;"CREDIT"
52964;"2024-06-01";1;"Second Class";19360;"Technology";"Australia";"Kinshasa";"Cross River";"Nigeria";"Central Africa";905;30.89;43.51;8;"CASH"
53001;"2023-09-15";0;"Standard Class";8572;"Apparel";"Australia";"Dakar";"Dakar";"Senegal";"South Africa";564;41.91;40.91;9;"CREDIT"
53046;"2024-02-16";0;"Second Class";4399;"Apparel";"Australia";"Kuito";"Kinshasa";"Angola";"West Africa";810;63.27;43.97;5;"DEBIT"
53060;"2023-06-09";0;"First Class";223;"Technology";"Australia";"Kuito";"Dakar";"Senegal";"Central Africa";1353;53.85;19.2;8;"DEBIT"
53128;"2023-05-20";0;"First Class";19492;"Golf";"Australia";"Dakar";"Kinshasa";"Angola";"West Africa";502;16.01;27.26;3;"DEBIT"
53177;"2023-10-22";0;"First Class";3315;"Technology";"Africa";"Ugep";"Dakar";"Angola";"North Africa";1350;10.3;13.14;8;"CASH"
53246;"2023-11-14";1;"Standard Class";11229;"Technology";"Africa";"Dakar";"Dakar";"Senegal";"West Africa";897;33.39;81.47;3;"CASH"
53340;"2023-02-15";1;"First Class";19365;"Golf";"Australia";"Casablanca";"Dakar";"Senegal";"West Africa";828;50.04;7.69;8;"CASH"
53376;"2024-11-14";0;"Second Class";13024;"Footwear";"Australia";"Ugep";"Dakar";"Senegal";"South Africa";502;28.7;12.19;7;"CASH"
53419;"2024-02-09";1;"Standard Class";6944;"Technology";"Asia";"Kinshasa";"Kinshasa";"Angola";"Central Africa";135;63.68;58.64;3;"DEBIT"
53477;"2023-02-03";1;"Same Day";9154;"Golf";"Africa";"Kinshasa";"Cross River";"Angola";"Central Africa";1360;35.79;86.47;4;"CASH"
53552;"2023-05-19";1;"First Class";9451;"Golf";"Europe";"Dakar";"Bayelsa";"Nigeria";"South Africa";828;10.83;6.55;7;"CASH"
53627;"2022-07-13";1;"First Class";4104;"Technology";"Australia";"Kinshasa";"Dakar";"Senegal";"Central Africa";172;82.01;28.97;8;"DEBIT"
53655;"2024-07-05";0;"Same Day";10173;"Golf";"Africa";"Ugep";"Kinshasa";"Morocco";"West Africa";642;46.36;69.25;6;"DEBIT"
53695;"2023-10-19";0;"Second Class";5023;"Apparel";"Asia";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"North Africa";1350;29.24;75.21;3;"CASH"
53705;"2022-11-01";1;"Same Day";7887;"Outdoors";"Australia";"Kuito";"Cross River";"Nigeria";"West Africa";172;31.32;83.9;7;"CREDIT"
53743;"2022-07-03";1;"Same Day";8456;"Footwear";"Africa";"Kuito";"Cross River";"Angola";"Central Africa";897;16.72;40.61;8;"CASH"
53801;"2024-06-09";0;"Standard Class";8480;"Footwear";"Australia";"Dakar";"Grand Casablanca";"Senegal";"North Africa";365;27.03;83.11;6;"DEBIT"
53824;"2024-02-19";1;"Standard Class";13179;"Footwear";"Asia";"Dakar";"Cross River";"Democratic Republic of the Congo";"North Africa";1353;57.94;33.58;3;"CREDIT"
53832;"2024-08-13";0;"Second Class";7537;"Footwear";"Europe";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"West Africa";564;82.19;76.86;3;"CASH"
54041;"2022-10-12";1;"Second Class";11002;"Footwear";"Africa";"Ugep";"Bayelsa";"Democratic Republic of the Congo";"North Africa";276;68.25;13.71;6;"DEBIT"
54045;"2022-11-03";0;"Standard Class";3144;"Technology";"Asia";"Kinshasa";"Kinshasa";"Angola";"North Africa";822;92.32;16.55;4;"DEBIT"
54109;"2023-05-12";1;"Same Day";8133;"Outdoors";"Asia";"Casablanca";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";278;59.7;35.99;6;"CREDIT"
54137;"2023-12-05";0;"Second Class";3972;"Footwear";"Europe";"Dakar";"Kinshasa";"Senegal";"Central Africa";957;75.12;41.35;8;"CASH"
54215;"2024-12-14";1;"Standard Class";11696;"Footwear";"Africa";"Ugep";"Cross River";"Nigeria";"North Africa";821;59.72;67.16;7;"DEBIT"
54288;"2024-08-21";0;"Second Class";8534;"Outdoors";"Africa";"Kinshasa";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";825;37.83;52.92;8;"CASH"
54293;"2024-05-23";0;"Second Class";19352;"Apparel";"Australia";"Kinshasa";"Cross River";"Morocco";"Central Africa";977;50.75;18.44;6;"CASH"
54326;"2022-08-11";1;"First Class";2260;"Golf";"Africa";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"Central Africa";135;24.2;79.45;9;"CREDIT"
54425;"2023-02-20";1;"Same Day";7810;"Apparel";"Asia";"Casablanca";"Dakar";"Angola";"South Africa";567;61.37;53.95;5;"CASH"
54519;"2024-06-11";1;"Same Day";552;"Apparel";"Australia";"Casablanca";"Dakar";"Senegal";"Central Africa";276;19.47;6.75;7;"DEBIT"
54544;"2023-03-05";1;"Same Day";11065;"Technology";"Africa";"Ugep";"Kinshasa";"Angola";"North Africa";886;35.26;26.77;5;"DEBIT"
54551;"2023-11-04";0;"First Class";19471;"Technology";"Asia";"Kinshasa";"Cross River";"Nigeria";"North Africa";249;30.04;44.13;4;"DEBIT"
54588;"2022-07-30";1;"Standard Class";1243;"Outdoors";"Africa";"Dakar";"Grand Casablanca";"Angola";"Central Africa";276;33.62;48.48;7;"CASH"
54618;"2022-09-12";0;"Same Day";10018;"Technology";"Australia";"Kuito";"Kinshasa";"Angola";"Central Africa";1352;16.71;49.5;8;"CREDIT"
54634;"2023-03-25";1;"Same Day";4126;"Footwear";"Europe";"Ugep";"Dakar";"Democratic Republic of the Congo";"North Africa";893;66.3;75.64;8;"CASH"
54667;"2024-11-06";1;"Same Day";7504;"Technology";"Australia";"Casablanca";"Cross River";"Democratic Republic of the Congo";"South Africa";24;11.16;52.62;5;"CREDIT"
54708;"2022-10-02";1;"Same Day";7864;"Technology";"Europe";"Ugep";"Dakar";"Angola";"South Africa";825;16.46;60.11;6;"DEBIT"
54710;"2023-12-01";0;"Standard Class";210;"Outdoors";"Australia";"Ugep";"Dakar";"Angola";"Central Africa";1360;94.96;7.05;4;"CASH"
54866;"2025-04-30";1;"Standard Class";19374;"Golf";"Australia";"Ugep";"Dakar";"Angola";"North Africa";823;34.37;23.81;1;"CREDIT"
55137;"2025-03-20";1;"Second Class";8534;"Outdoors";"Europe";"Ugep";"Kinshasa";"Nigeria";"West Africa";24;33.02;35.75;3;"CREDIT"
55224;"2024-10-30";0;"Same Day";11782;"Outdoors";"Asia";"Kinshasa";"Kinshasa";"Morocco";"South Africa";44;67.81;16.39;6;"DEBIT"
55263;"2024-07-10";1;"Standard Class";19425;"Apparel";"Australia";"Kuito";"Cross River";"Democratic Republic of the Congo";"North Africa";917;13.84;73.35;1;"CREDIT"
55291;"2023-06-27";0;"Same Day";4830;"Outdoors";"Asia";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"Central Africa";885;93.99;63.95;4;"CREDIT"
55356;"2025-06-14";0;"Second Class";10591;"Technology";"Europe";"Kuito";"Kinshasa";"Angola";"North Africa";60;35.24;44.73;8;"CASH"
55424;"2022-08-15";0;"First Class";19415;"Golf";"Europe";"Kinshasa";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";886;41.52;51.78;7;"CREDIT"
55723;"2022-12-08";1;"Standard Class";19389;"Technology";"Asia";"Kuito";"Dakar";"Democratic Republic of the Congo";"North Africa";60;50.44;58.03;2;"DEBIT"
55882;"2023-11-19";0;"Same Day";19417;"Apparel";"Africa";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";885;96.2;29.02;9;"CREDIT"
55895;"2024-09-06";0;"Standard Class";5981;"Outdoors";"Europe";"Ugep";"Bayelsa";"Angola";"North Africa";135;85.39;48.31;9;"CASH"
56008;"2025-03-09";1;"First Class";11636;"Apparel";"Africa";"Casablanca";"Kinshasa";"Morocco";"North Africa";172;45.06;88.77;3;"CASH"
56012;"2024-03-17";0;"Standard Class";3207;"Golf";"Asia";"Dakar";"Kinshasa";"Nigeria";"North Africa";1351;65.46;23.05;3;"CASH"
56027;"2024-09-09";1;"Standard Class";9511;"Technology";"Asia";"Dakar";"Grand Casablanca";"Morocco";"North Africa";24;14.67;28.13;9;"CASH"
56067;"2024-02-05";0;"First Class";19387;"Outdoors";"Asia";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";278;95.41;15.37;1;"CREDIT"
56175;"2023-08-12";1;"Second Class";3972;"Apparel";"Europe";"Ugep";"Kinshasa";"Angola";"West Africa";273;79.39;69.74;8;"DEBIT"
56209;"2023-10-01";0;"First Class";2052;"Apparel";"Europe";"Kinshasa";"Bayelsa";"Morocco";"West Africa";835;53.82;62.04;4;"DEBIT"
56258;"2023-11-07";1;"Second Class";1555;"Footwear";"Europe";"Ugep";"Cross River";"Democratic Republic of the Congo";"North Africa";1350;75.89;72.48;5;"CREDIT"
56485;"2022-08-28";0;"Standard Class";8544;"Outdoors";"Asia";"Dakar";"Dakar";"Senegal";"South Africa";822;78.57;5.73;8;"CASH"
56539;"2025-03-06";0;"Second Class";5418;"Golf";"Africa";"Ugep";"Dakar";"Democratic Republic of the Congo";"South Africa";565;51.24;47.06;1;"CASH"
56563;"2023-12-07";1;"First Class";19386;"Technology";"Europe";"Kuito";"Bayelsa";"Angola";"South Africa";273;60.24;11.08;1;"DEBIT"
56598;"2025-03-17";0;"First Class";12151;"Footwear";"Asia";"Casablanca";"Bayelsa";"Angola";"Central Africa";885;65.32;23.08;1;"CASH"
56627;"2024-03-28";0;"Second Class";5421;"Golf";"Australia";"Dakar";"Dakar";"Democratic Republic of the Congo";"South Africa";278;25.68;29.31;9;"CASH"
56706;"2023-04-05";1;"Same Day";1180;"Golf";"Australia";"Casablanca";"Grand Casablanca";"Angola";"South Africa";249;25.16;64.68;2;"CREDIT"
56969;"2023-02-05";0;"First Class";10864;"Footwear";"Africa";"Kuito";"Bayelsa";"Democratic Republic of the Congo";"North Africa";804;14.61;54.46;1;"CASH"
56972;"2022-11-14";1;"Second Class";2571;"Outdoors";"Africa";"Dakar";"Grand Casablanca";"Senegal";"North Africa";251;83.39;36.71;8;"CASH"
57002;"2022-12-13";0;"Same Day";12363;"Golf";"Europe";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"North Africa";565;81.56;60.38;9;"DEBIT"
57114;"2025-01-13";1;"Same Day";6967;"Footwear";"Europe";"Ugep";"Grand Casablanca";"Nigeria";"Central Africa";364;70.87;70.01;9;"DEBIT"
57122;"2024-07-14";0;"Second Class";467;"Outdoors";"Asia";"Ugep";"Dakar";"Morocco";"South Africa";977;59.52;83.91;2;"CASH"
57161;"2022-10-18";0;"Standard Class";7518;"Technology";"Europe";"Ugep";"Grand Casablanca";"Nigeria";"West Africa";116;30.54;53.95;8;"CREDIT"
57408;"2025-04-29";0;"Same Day";5364;"Apparel";"Africa";"Dakar";"Dakar";"Democratic Republic of the Congo";"South Africa";251;19.96;52.07;3;"CASH"
57410;"2023-09-13";0;"Second Class";1209;"Footwear";"Asia";"Ugep";"Dakar";"Senegal";"North Africa";905;34.46;61.92;7;"DEBIT"
57426;"2024-12-05";1;"First Class";3125;"Apparel";"Africa";"Casablanca";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";251;79.58;37.34;8;"CASH"
57470;"2025-03-19";0;"Second Class";2360;"Outdoors";"Asia";"Kuito";"Kinshasa";"Nigeria";"Central Africa";359;26.42;73.07;8;"CASH"
57691;"2024-10-05";0;"Same Day";2985;"Outdoors";"Europe";"Ugep";"Bayelsa";"Nigeria";"North Africa";926;37.45;43.8;4;"CASH"
57714;"2022-10-18";1;"Same Day";8677;"Footwear";"Asia";"Ugep";"Cross River";"Morocco";"South Africa";37;48.01;54.14;9;"DEBIT"
57809;"2024-03-12";1;"First Class";19383;"Outdoors";"Africa";"Dakar";"Bayelsa";"Democratic Republic of the Congo";"Central Africa";572;40.73;36.66;8;"CREDIT"
57854;"2022-12-13";1;"First Class";14645;"Technology";"Europe";"Kuito";"Bayelsa";"Senegal";"West Africa";818;89.18;71.44;3;"CREDIT"
57888;"2024-03-25";1;"Second Class";5271;"Footwear";"Asia";"Kinshasa";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";364;34.91;6.89;6;"CASH"
57978;"2024-01-25";0;"Standard Class";1171;"Footwear";"Australia";"Dakar";"Cross River";"Nigeria";"West Africa";572;60.93;34.29;5;"DEBIT"
58004;"2024-05-02";0;"Same Day";7393;"Outdoors";"Africa";"Kuito";"Dakar";"Democratic Republic of the Congo";"Central Africa";60;38.39;56.59;7;"DEBIT"
58026;"2025-01-07";0;"Second Class";2048;"Technology";"Africa";"Kuito";"Kinshasa";"Angola";"South Africa";885;30.11;41.61;8;"CASH"
58100;"2024-06-14";0;"Standard Class";2324;"Outdoors";"Asia";"Dakar";"Cross River";"Democratic Republic of the Congo";"South Africa";818;70.93;15.98;2;"DEBIT"
58137;"2023-05-15";0;"Standard Class";8024;"Apparel";"Europe";"Dakar";"Bayelsa";"Angola";"West Africa";364;91.89;69.97;6;"CASH"
58218;"2024-04-06";1;"Second Class";3624;"Outdoors";"Europe";"Ugep";"Cross River";"Nigeria";"South Africa";135;74.66;49.6;8;"CREDIT"
58224;"2024-11-05";1;"Same Day";8205;"Footwear";"Europe";"Kuito";"Kinshasa";"Senegal";"Central Africa";37;42.46;42.72;4;"DEBIT"
58245;"2023-09-29";0;"First Class";5118;"Golf";"Asia";"Kinshasa";"Bayelsa";"Senegal";"West Africa";835;38.76;78.72;5;"CREDIT"
